Motif Name,New Symbol,Entrez ID
HNF4A_nuclearreceptor_full_dimeric_16_1,HNF4A,3172
V$HNF4A_02_M02868,HNF4A,3172
V$HNF4A_03_M02220,HNF4A,3172
V$HNF4A_04_M02764,HNF4A,3172
V$HNF4A_Q6_01_M02016,HNF4A,3172
V$HNF4ALPHA_Q6_M00638,HNF4ALPHA,3172
V$HNF6_Q6_M00639,HNF6,3175
ONECUT1_CUT_full_monomeric_14_1,ONECUT1,3175
V$NCX_01_M00484,NCX,3196
V$NCX_02_M01420,NCX,3196
Tlx2.1,TLX2,3196
Hoxa1.1,HOXA1,3198
HOXA1_homeodomain_DBD_monomeric_10_1,HOXA1,3198
V$HOXA1_01_M01487,HOXA1,3198
Hoxa2.1,HOXA2,3199
Hoxa2_homeodomain_DBD_monomeric_10_1,HOXA2,3199
V$HOXA2_01_M01402,HOXA2,3199
Hoxa3.1,HOXA3,3200
Hoxa3.2,HOXA3,3200
Hoxa3.3,HOXA3,3200
V$HOXA3_01_M00395,HOXA3,3200
V$HOXA3_02_M01337,HOXA3,3200
V$HOXA3_07_M02869,HOXA3,3200
Hoxa4.1,HOXA4,3201
V$HOXA4_01_M01370,HOXA4,3201
V$HOXA4_Q2_M00640,HOXA4,3201
Hoxa5.1,HOXA5,3202
HOXA5_MA0158.1,HOXA5,3202
V$HOXA5_03_M02271,HOXA5,3202
Hoxa6.1,HOXA6,3203
V$HOXA6_01_M01392,HOXA6,3203
Hoxa7.1,HOXA7,3204
V$HOXA7_01_M01108,HOXA7,3204
V$HOXA7_02_M01336,HOXA7,3204
V$HOXA7_03_M01394,HOXA7,3204
Hoxa9.1,HOXA9,3205
V$HOXA9_01_M01351,HOXA9,3205
V$MEIS1AHOXA9_01_M00420,MEIS1AHOXA9,3205
V$MEIS1BHOXA9_02_M00421,MEIS1BHOXA9,3205
Hoxa10.1,HOXA10,3206
HOXA10_homeodomain_DBD_monomeric_11_1,HOXA10,3206
HOXA10_homeodomain_DBD_monomeric_12_1,HOXA10,3206
V$HOXA10_01_M01464,HOXA10,3206
Hoxa11.1,HOXA11,3207
Hoxa11_homeodomain_DBD_monomeric_11_1,HOXA11,3207
Hoxa11_homeodomain_DBD_monomeric_12_1,HOXA11,3207
V$HOXA11_01_M01378,HOXA11,3207
V$HOX13_01_M00023,HOX13,3209
V$HOX13_02_M01452,HOX13,3209
Hoxa13.1,HOXA13,3209
HOXA13_homeodomain_full_monomeric_10_1,HOXA13,3209
HOXA13_homeodomain_full_monomeric_11_1,HOXA13,3209
V$HOXA13_01_M01292,HOXA13,3209
V$HOXA13_02_M01297,HOXA13,3209
V$HOXA13_03_M01430,HOXA13,3209
HOXB2_homeodomain_DBD_monomeric_10_1,HOXB2,3212
Hoxb3.1,HOXB3,3213
HOXB3_homeodomain_DBD_monomeric_10_1,HOXB3,3213
V$HOXB3_01_M01330,HOXB3,3213
Hoxb4.1,HOXB4,3214
V$HOXB4_01_M01424,HOXB4,3214
Hoxb5.1,HOXB5,3215
HOXB5_homeodomain_DBD_monomeric_10_1,HOXB5,3215
V$HOXB5_01_M01319,HOXB5,3215
Hoxb6.1,HOXB6,3216
V$HOXB6_01_M01460,HOXB6,3216
Hoxb7.1,HOXB7,3217
V$HOXB7_01_M01396,HOXB7,3217
Hoxb8.1,HOXB8,3218
V$HOXB8_01_M01451,HOXB8,3218
Hoxb9.1,HOXB9,3219
V$HOXB9_01_M01426,HOXB9,3219
Hoxc4.1,HOXC4,3221
V$HOXC4_01_M01369,HOXC4,3221
Hoxc5.1,HOXC5,3222
V$HOXC5_01_M01454,HOXC5,3222
Hoxc6.1,HOXC6,3223
V$HOXC6_01_M01406,HOXC6,3223
Hoxc8.1,HOXC8,3224
V$HOXC8_01_M01321,HOXC8,3224
Hoxc9.1,HOXC9,3225
V$HOXC9_01_M01416,HOXC9,3225
Hoxc10.1,HOXC10,3226
Hoxc10_homeodomain_DBD_monomeric_10_1,HOXC10,3226
Hoxc10_homeodomain_DBD_monomeric_10_2,HOXC10,3226
HOXC10_homeodomain_DBD_monomeric_10_3,HOXC10,3226
V$HOXC10_01_M01361,HOXC10,3226
Hoxc11.1,HOXC11,3227
HOXC11_homeodomain_DBD_monomeric_11_1,HOXC11,3227
HOXC11_homeodomain_full_monomeric_11_1,HOXC11,3227
HOXC11_homeodomain_full_monomeric_11_2,HOXC11,3227
V$HOXC11_01_M01329,HOXC11,3227
Hoxc12.1,HOXC12,3228
HOXC12_homeodomain_DBD_monomeric_11_1,HOXC12,3228
HOXC12_homeodomain_DBD_monomeric_9_1,HOXC12,3228
V$HOXC12_01_M01437,HOXC12,3228
Hoxc13.1,HOXC13,3229
HOXC13_homeodomain_DBD_monomeric_10_1,HOXC13,3229
HOXC13_homeodomain_DBD_monomeric_11_1,HOXC13,3229
V$HOXC13_01_M01317,HOXC13,3229
Hoxd1.1,HOXD1,3231
V$HOXD1_01_M01448,HOXD1,3231
Hoxd3.1,HOXD3,3232
Hoxd3_homeodomain_DBD_monomeric_10_1,HOXD3,3232
V$HOXD3_01_M01338,HOXD3,3232
Hoxd8.1,HOXD8,3234
HOXD8_homeodomain_DBD_monomeric_10_1,HOXD8,3234
V$HOXD8_01_M01432,HOXD8,3234
Hoxd9_homeodomain_DBD_monomeric_10_1,HOXD9,3235
Hoxd9_homeodomain_DBD_monomeric_9_1,HOXD9,3235
Hoxd9_homeodomain_DBD_monomeric_9_2,HOXD9,3235
V$HOXD9_Q2_M01834,HOXD9,3235
Hoxd10.1,HOXD10,3236
V$HOXD10_01_M01375,HOXD10,3236
Hoxd11.1,HOXD11,3237
HOXD11_homeodomain_DBD_monomeric_10_1,HOXD11,3237
HOXD11_homeodomain_DBD_monomeric_10_2,HOXD11,3237
V$HOXD11_01_M01434,HOXD11,3237
Hoxd12.1,HOXD12,3238
HOXD12_homeodomain_DBD_monomeric_11_1,HOXD12,3238
HOXD12_homeodomain_DBD_monomeric_9_1,HOXD12,3238
V$HOXD12_01_M01380,HOXD12,3238
Hoxd13.1,HOXD13,3239
HOXD13_homeodomain_DBD_monomeric_10_1,HOXD13,3239
HOXD13_homeodomain_DBD_monomeric_11_1,HOXD13,3239
V$HOXD13_01_M01404,HOXD13,3239
V$HES1_Q2_M01009,HES1,3280
V$HES1_Q6_M02011,HES1,3280
V$HSF_Q6_M00641,HSF,3297
HSF1_HSF_full_trimeric_13_1,HSF1,3297
V$HSF1_01_M00146,HSF1,3297
V$HSF1_Q6_01_M02017,HSF1,3297
V$HSF1_Q6_M01023,HSF1,3297
HSF2_HSF_DBD_trimeric_13_1,HSF2,3298
V$HSF2_01_M00147,HSF2,3298
V$HSF2_02_M01244,HSF2,3298
HSF4_HSF_DBD_trimeric_13_1,HSF4,3299
V$ICSBP_Q6_M00699,ICSBP,3394
IRF8_IRF_full_dimeric_14_1,IRF8,3394
V$IRF8_Q6_M01665,IRF8,3394
ID4_bHLH_DBD_dimeric_10_1,ID4,3400
V$CBF1_QX_M01727,CBF1,3516
V$RBPJK_01_M01112,RBPJK,3516
V$RBPJK_Q4_M01111,RBPJK,3516
INSM1_MA0155.1,INSM1,3642
V$INSM1_01_M02268,INSM1,3642
Ipf1.1,IPF1,3651
V$IPF1_01_M01233,IPF1,3651
V$IPF1_02_M01234,IPF1,3651
V$IPF1_03_M01235,IPF1,3651
V$IPF1_04_M01236,IPF1,3651
V$IPF1_05_M01255,IPF1,3651
V$IPF1_06_M01438,IPF1,3651
V$IPF1_Q4_01_M01013,IPF1,3651
V$IPF1_Q4_M00436,IPF1,3651
V$IPF1_Q5_M02096,IPF1,3651
V$IPF1_Q6_M01275,IPF1,3651
V$K2B_01_M01348,K2B,3651
PDX1_homeodomain_DBD_dimeric_18_1,PDX1,3651
PDX1_homeodomain_DBD_monomeric_8_1,PDX1,3651
Pdx1_MA0132.1,PDX1,3651
V$IRF_Q6_01_M00972,IRF,3659
V$IRF_Q6_M00772,IRF,3659
IRF1_MA0050.1,IRF1,3659
V$IRF1_01_M00062,IRF1,3659
V$IRF1_Q6_01_M01881,IRF1,3659
V$IRF1_Q6_M00747,IRF1,3659
IRF2_MA0051.1,IRF2,3660
V$IRF2_01_M00063,IRF2,3660
V$IRF2_Q6_M01882,IRF2,3660
Irf3.1,IRF3,3661
Irf3.2,IRF3,3661
IRF3_IRF_full_trimeric_21_1,IRF3,3661
V$IRF3_05_M02767,IRF3,3661
V$IRF3_06_M02871,IRF3,3661
V$IRF3_Q3_M01279,IRF3,3661
Irf4.1,IRF4,3662
Irf4.2,IRF4,3662
IRF4_IRF_full_dimeric_15_1,IRF4,3662
V$IRF4_03_M02768,IRF4,3662
V$IRF4_04_M02872,IRF4,3662
V$IRF4_Q6_M01883,IRF4,3662
Irf5.1,IRF5,3663
Irf5.2,IRF5,3663
IRF5_IRF_full_dimeric_14_1,IRF5,3663
IRF5_IRF_full_monomeric_11_1,IRF5,3663
V$IRF5_03_M02769,IRF5,3663
V$IRF5_04_M02873,IRF5,3663
Irf6.1,IRF6,3664
Irf6.2,IRF6,3664
V$IRF6_03_M02770,IRF6,3664
V$IRF6_04_M02874,IRF6,3664
IRF7_IRF_DBD_dimeric_14_1,IRF7,3665
IRF7_IRF_DBD_trimeric_17_1,IRF7,3665
V$IRF7_01_M00453,IRF7,3665
V$IRF7_Q3_M01884,IRF7,3665
V$ISL1_Q6_M01127,ISL1,3670
V$LFA1_Q6_M00646,LFA1,3689
AP1_MA0099.2,AP1,3725
V$AP1_01_M00517,AP1,3725
V$AP1_02_M02280,AP1,3725
V$AP1_C_M00199,AP1,3725
V$AP1_Q2_01_M00924,AP1,3725
V$AP1_Q2_M00173,AP1,3725
V$AP1_Q4_01_M00926,AP1,3725
V$AP1_Q4_M00188,AP1,3725
V$AP1_Q6_01_M00925,AP1,3725
V$AP1_Q6_M00174,AP1,3725
V$AP1FJ_Q2_M00172,AP1FJ,3725
Jundm2.2,JUNDM2,3725
V$JUNDM2_03_M02772,JUNDM2,3725
V$JUNDM2_04_M02876,JUNDM2,3725
V$VJUN_01_M00036,VJUN,3725
Lhx1.1,LHX1,3975
V$LIM1_01_M01418,LIM1,3975
V$LMO2COM_01_M00277,LMO2COM,4005
V$LMO2COM_02_M00278,LMO2COM,4005
V$LMX1_01_M01409,LMX1,4009
Lmx1a.1,LMX1A,4009
LMX1A_homeodomain_DBD_monomeric_8_1,LMX1A,4009
Lmx1b.1,LMX1B,4010
LMX1B_homeodomain_full_monomeric_8_1,LMX1B,4010
V$LMX1B_01_M01363,LMX1B,4010
V$LTF_Q6_M01692,LTF,4057
V$SAP1A_01_M01167,SAP1A,4068
V$SAP1A_02_M01983,SAP1A,4068
V$SAP1A_03_M02058,SAP1A,4068
V$SMAD_Q6_01_M00974,SMAD,4086
V$SMAD_Q6_M00792,SMAD,4086
V$SMAD1_01_M01590,SMAD1,4086
Smad3.1,SMAD3,4088
Smad3.2,SMAD3,4088
SMAD3_MAD_DBD_dimeric_10_1,SMAD3,4088
V$SMAD3_03_M02794,SMAD3,4088
V$SMAD3_Q6_01_M01888,SMAD3,4088
V$SMAD3_Q6_M00701,SMAD3,4088
V$SMAD4_04_M02898,SMAD4,4089
V$SMAD4_Q6_01_M01889,SMAD4,4089
V$SMAD4_Q6_M00733,SMAD4,4089
V$CMAF_01_M01070,CMAF,4094
V$CMAF_02_M01228,CMAF,4094
V$MAF_Q6_01_M00983,MAF,4094
V$MAF_Q6_M00648,MAF,4094
V$VMAF_01_M00035,VMAF,4094
MAFG_bZIP_full_dimeric_21_1,MAFG,4097
V$TCF11MAFG_01_M00284,TCF11MAFG,4097
Max.1,MAX,4149
Max.2,MAX,4149
MAX_bHLH_DBD_dimeric_10_1,MAX,4149
MAX_bHLH_DBD_dimer-of-dimers_17_1,MAX,4149
MAX_MA0058.1,MAX,4149
V$MAX_01_M00119,MAX,4149
V$MAX_04_M02881,MAX,4149
V$MAX_Q6_M01830,MAX,4149
V$MYCMAX_01_M00118,MYCMAX,4149
V$MYCMAX_02_M00123,MYCMAX,4149
V$MYCMAX_03_M00615,MYCMAX,4149
V$MYCMAX_B_M00322,MYCMAX,4149
V$MAZ_Q6_01_M02023,MAZ,4150
V$MAZ_Q6_M00649,MAZ,4150
V$MECP2_01_M01298,MECP2,4204
V$MECP2_02_M01299,MECP2,4204
V$AMEF2_Q6_M00403,AMEF2,4205
V$HMEF2_Q6_M00406,HMEF2,4205
V$MEF2_01_M00006,MEF2,4205
V$MEF2_02_M00231,MEF2,4205
V$MEF2_03_M00232,MEF2,4205
V$MEF2_04_M00233,MEF2,4205
V$MEF2_Q6_01_M00941,MEF2,4205
MEF2A_MA0052.1,MEF2A,4205
MEF2A_MADS_DBD_dimeric_12_1,MEF2A,4205
V$MEF2A_05_M01301,MEF2A,4205
V$MEF2A_Q6_M02024,MEF2A,4205
V$MMEF2_Q6_M00405,MMEF2,4205
V$RSRFC4_01_M00026,RSRFC4,4205
V$RSRFC4_Q2_M00407,RSRFC4,4205
MEF2B_MADS_full_dimeric_12_1,MEF2B,4207
V$MEF2C_Q4_M02025,MEF2C,4208
MEF2D_MADS_DBD_dimeric_12_1,MEF2D,4209
V$MEF2D_Q4_M02026,MEF2D,4209
Meis1.1,MEIS1,4211
MEIS1_MEIS_DBD_monomeric_7_1,MEIS1,4211
V$MEIS1_01_M00419,MEIS1,4211
V$MEIS1_02_M01419,MEIS1,4211
Meis2_MEIS_DBD_dimeric_12_1,MEIS2,4212
MEIS2_MEIS_DBD_dimeric_14_1,MEIS2,4212
Meis2_MEIS_DBD_monomeric_7_1,MEIS2,4212
MEIS2_MEIS_DBD_monomeric_8_1,MEIS2,4212
V$MEIS2_01_M01488,MEIS2,4212
Mrg1.1,MRG1,4212
Meox1.1,MEOX1,4222
MEOX1_homeodomain_full_monomeric_10_1,MEOX1,4222
V$MOX1_01_M01443,MOX1,4222
MEOX2_homeodomain_DBD_dimeric_14_1,MEOX2,4223
MEOX2_homeodomain_DBD_dimeric_17_1,MEOX2,4223
MEOX2_homeodomain_DBD_monomeric_10_1,MEOX2,4223
Meox2_homeodomain_DBD_monomeric_8_1,MEOX2,4223
V$MITF_Q6_M02099,MITF,4286
FOXO4_forkhead_DBD_dimeric_14_1,FOXO4,4303
FOXO4_forkhead_DBD_monomeric_7_1,FOXO4,4303
FOXO4_forkhead_DBD_putatively-multimeric_12_1,FOXO4,4303
V$FOXO4_01_M00472,FOXO4,4303
V$FOXO4_02_M00476,FOXO4,4303
NR3C2_nuclearreceptor_DBD_dimeric_17_1,NR3C2,4306
MNT_bHLH_DBD_dimeric_10_1,MNT,4335
Msx1.1,MSX1,4487
MSX1_homeodomain_DBD_dimeric_18_1,MSX1,4487
MSX1_homeodomain_full_monomeric_8_1,MSX1,4487
V$MSX1_01_M00394,MSX1,4487
V$MSX1_02_M01412,MSX1,4487
Msx2.1,MSX2,4488
MSX2_homeodomain_DBD_dimeric_18_1,MSX2,4488
MSX2_homeodomain_DBD_monomeric_8_1,MSX2,4488
V$MSX2_01_M01393,MSX2,4488
Mtf1.1,MTF1,4520
Mtf1.2,MTF1,4520
MTF1_C2H2_DBD_monomeric_14_1,MTF1,4520
V$MTF1_01_M01242,MTF1,4520
V$MTF1_02_M01243,MTF1,4520
V$MTF1_05_M02778,MTF1,4520
V$MTF1_06_M02882,MTF1,4520
V$MTF1_Q4_M00650,MTF1,4520
V$CMYB_01_M00004,CMYB,4602
V$CMYB_Q5_M01821,CMYB,4602
Myb.1,MYB,4602
Myb.2,MYB,4602
Myb_MA0100.1,MYB,4602
V$MYB_03_M02883,MYB,4602
V$MYB_05_M02779,MYB,4602
V$MYB_Q3_M00773,MYB,4602
V$MYB_Q5_01_M00913,MYB,4602
V$MYB_Q6_M00183,MYB,4602
V$VMYB_01_M00003,VMYB,4602
V$VMYB_02_M00227,VMYB,4602
Mybl1.1,MYBL1,4603
Mybl1.2,MYBL1,4603
MYBL1_MYB_DBD_dimeric_12_1,MYBL1,4603
MYBL1_MYB_DBD_dimeric_12_2,MYBL1,4603
MYBL1_MYB_DBD_dimeric_17_1,MYBL1,4603
MYBL1_MYB_DBD_monomeric_11_1,MYBL1,4603
V$MYBL1_03_M02780,MYBL1,4603
V$MYBL1_04_M02884,MYBL1,4603
MYBL2_MYB_DBD_dimeric_14_1,MYBL2,4605
MYBL2_MYB_DBD_dimeric_15_1,MYBL2,4605
MYBL2_MYB_DBD_dimeric_16_1,MYBL2,4605
MYBL2_MYB_DBD_monomeric_11_1,MYBL2,4605
V$CMYC_01_M01145,CMYC,4609
V$CMYC_02_M01154,CMYC,4609
Myc_MA0147.1,MYC,4609
V$MYC_01_M02250,MYC,4609
V$MYC_Q2_M00799,MYC,4609
Mycn_MA0104.1,MYCN,4613
Mycn_MA0104.2,MYCN,4613
V$MYCN_01_M02259,MYCN,4613
V$NMYC_01_M00055,NMYC,4613
V$NMYC_02_M01808,NMYC,4613
Myf6.1,MYF6,4618
Myf6.2,MYF6,4618
MYF6_bHLH_full_dimeric_10_1,MYF6,4618
V$MYF6_03_M02781,MYF6,4618
V$MYF6_04_M02885,MYF6,4618
Myf_MA0055.1,MYF,4654
V$MYF_01_M01302,MYF,4654
V$MYOD_01_M00001,MYOD,4654
V$MYOD_Q6_01_M00929,MYOD,4654
V$MYOD_Q6_02_M02100,MYOD,4654
V$MYOD_Q6_M00184,MYOD,4654
V$MYOGENIN_Q6_01_M02101,MYOG,4656
V$MYOGENIN_Q6_M00712,MYOG,4656
V$MYOGNF1_01_M00056,MYOGNF1,4656
V$NEUROD_01_M01287,NEUROD,4760
V$NEUROD_02_M01288,NEUROD,4760
NEUROD2_bHLH_full_dimeric_10_1,NEUROD2,4761
V$NF1_Q6_01_M00806,NF1,4763
V$NF1_Q6_M00193,NF1,4763
V$NFAT2_01_M01748,NFAT2,4772
V$NFAT2_02_M01749,NFAT2,4772
V$NFAT2_Q5_M01718,NFAT2,4772
NFATC1_NFAT_full_dimeric_14_1,NFATC1,4772
NFATC1_NFAT_full_dimeric_15_1,NFATC1,4772
NFATC1_NFAT_full_dimeric_20_1,NFATC1,4772
V$NFAT_Q4_01_M00935,NFAT,4773
V$NFAT_Q6_M00302,NFAT,4773
V$NFAT1_Q6_M01281,NFAT1,4773
NFATC2_MA0152.1,NFATC2,4773
V$NFATC2_01_M02265,NFATC2,4773
V$NF1A_Q6_M02103,NF1A,4774
NFIA_NFI_full_dimeric_15_1,NFIA,4774
NFIA_NFI_full_monomeric_10_1,NFIA,4774
V$NFAT4_Q3_M01886,NFAT4,4775
V$NFAT3_Q3_M01734,NFAT3,4776
NFE2_bZIP_DBD_dimeric_11_1,NFE2,4778
V$NFE2_01_M00037,NFE2,4778
V$NFE2_Q6_M02104,NFE2,4778
V$TCF11_01_M00285,TCF11,4779
NFE2L2_MA0150.1,NFE2L2,4780
V$NFE2L2_01_M02263,NFE2L2,4780
V$NRF2_01_M00108,NRF2,4780
V$NRF2_Q4_M00821,NRF2,4780
NFIB_NFI_full_dimeric_15_1,NFIB,4781
NFIC_MA0161.1,NFIC,4782
V$CTF_01_M02050,NFIC,4782
V$E4BP4_01_M00045,E4BP4,4783
NFIL3_bZIP_DBD_dimeric_12_1,NFIL3,4783
NFIL3_MA0025.1,NFIL3,4783
NFIX_NFI_full_dimeric_15_2,NFIX,4784
NFIX_NFI_full_monomeric_9_2,NFIX,4784
V$NFKAPPAB_01_M00054,NFKAPPAB,4790
NF-kappaB_MA0061.1,NF-KAPPAB,4790
V$NFKAPPAB50_01_M00051,NFKAPPAB50,4790
V$NFKAPPAB65_01_M00052,NFKAPPAB65,4790
V$NFKB_C_M00208,NFKB,4790
V$NFKB_Q6_01_M00774,NFKB,4790
V$NFKB_Q6_M00194,NFKB,4790
NFKB1_MA0105.1,NFKB1,4790
NFKB1_NFAT_DBD_dimeric_13_1,NFKB1,4790
V$P50P50_Q3_M01223,P50P50,4790
V$P50RELAP65_Q5_01_M01224,P50RELAP65,4790
NFKB2_NFAT_DBD_dimeric_13_1,NFKB2,4791
V$ALPHACP1_01_M00687,ALPHACP1,4800
V$NFY_01_M00287,NFY,4800
V$NFY_C_M00209,NFY,4800
V$NFY_Q6_01_M00775,NFY,4800
V$NFY_Q6_M00185,NFY,4800
NFYA_MA0060.1,NFYA,4800
V$NFYA_Q5_M02106,NFYA,4800
V$NFYC_Q5_M02107,NFYC,4802
NHLH1_bHLH_full_dimeric_10_1,NHLH1,4807
NHLH1_MA0048.1,NHLH1,4807
V$NKX22_01_M00485,NKX22,4821
V$NKX22_02_M01372,NKX22,4821
Nkx2-2.1,NKX2-2,4821
V$NKX2B_Q3_M02109,NKX2B,4821
V$NKX31_02_M02782,NKX31,4824
Nkx3-1.1,NKX3-1,4824
Nkx3-1.2,NKX3-1,4824
Nkx3-1.3,NKX3-1,4824
NKX3-1_homeodomain_full_monomeric_9_1,NKX3-1,4824
NKX3-1_MA0124.1,NKX3-1,4824
V$NKX3A_01_M00451,NKX3A,4824
V$NKX3A_02_M01383,NKX3A,4824
V$NKX61_01_M00424,NKX61,4825
V$NKX61_02_M01469,NKX61,4825
V$NKX61_03_M01489,NKX61,4825
Nkx6-1.2,NKX6-1,4825
NKX6-1_homeodomain_full_monomeric_8_1,NKX6-1,4825
V$CNOT3_01_M01253,CNOT3,4849
NRF1_NRF_full_dimeric_12_1,NRF1,4899
V$NRF1_Q6_M00652,NRF1,4899
NRL_bZIP_DBD_monomeric_11_1,NRL,4901
NR4A2_MA0160.1,NR4A2,4929
NR4A2_nuclearreceptor_full_dimeric_16_1,NR4A2,4929
NR4A2_nuclearreceptor_full_dimeric_17_1,NR4A2,4929
NR4A2_nuclearreceptor_full_monomeric_11_1,NR4A2,4929
V$NR4A2_01_M02273,NR4A2,4929
V$NURR1_Q3_M01269,NURR1,4929
Six6.2,SIX6,4990
Six6.3,SIX6,4990
V$SIX6_01_M01345,SIX6,4990
V$SIX6_02_M01398,SIX6,4990
V$SIX6_08_M02897,SIX6,4990
V$OTX_Q1_M01117,OTX,5013
Otx1.1,OTX1,5013
Otx1_homeodomain_DBD_dimeric_15_1,OTX1,5013
OTX1_homeodomain_DBD_monomeric_8_1,OTX1,5013
V$OTX1_01_M01366,OTX1,5013
Otx2.1,OTX2,5015
OTX2_homeodomain_DBD_dimeric_15_1,OTX2,5015
OTX2_homeodomain_DBD_monomeric_8_1,OTX2,5015
V$OTX2_01_M01387,OTX2,5015
V$OTX2_Q3_M01719,OTX2,5015
V$PEBP_Q6_M00984,PEBP,5037
V$PAX_Q6_M00808,PAX,5075
